Tweet,Sentimen,Label
Tiktok shop ini beneran di ban apa ga ya? Test order kabel charger masih bisa nih ðŸ¤”,Positif,2
"Topik yg lagi rame soal tiktok shopâ€¦ Emang yg bermasalah itu bukan jualan onlinenya tapi Tiktok Shopnyaâ€¦ Yg punya brand/brand besar pasti aman jualan disitu, yg ga aman umkm kecil seperti dropshiper, reseller yg ga punya brand sendiriâ€¦",Positif,2
"jurusan no satu yang paling seru pasti sastra, dan yang ngikutin paling keren pasti ekonomi dong, liat gara2 tiktokshop dibilang perputaran dutinya masuq ke china itu konspirasi apa lagi, memang dari awal kita sudah berpihak pda china tp gak mungkin duitnya muter keluar elah",Positif,2
"Prinsip Moral yang berlandaskan Tidak sampai mengganggu / merugikan hak orang lain"" = munafik.  Islam itu jelas, Haram = HARAM  #opini #pinjol #TiktokShop #judionline"";2;positif,,,,,,,,,,,,,,,",Netral,1
"jangankan belanja di tiktokshop, punya akun tiktok jg engga",Netral,1
Tokped shopee dan e commerce yang lain ibarat mall/ruko yang berijin otomatis kena pajak.Sedangkan tiktok itu ijinnya untuk medsos dan tiktokshop ibarat PKL yg gada ijinnya.Pemerintah punya opsi bekukan tiktokshop atau tiktokshop urus ijin e commerce.,Negatif,0
Tiktokshop diban dengan dalih menyelamatkan Tanah Abang. Yg menang tokped #eh  Kepentingan partikular yg dibalut dengan nilai universal.,Positif,2
Beli ipad di tiktok shop itu aman gasi takut bgt ga aman,Positif,2
"Yang bikin hancur pedagang bukanlah tiktok shop, tapi harga teman""."";1;netral,,,,,,,,,,,,,,,",Netral,1
Uninstal aja tiktok lah. Ngga ada tiktok shop,Netral,1
Gatau mau seneng apa sedih soal tiktokshop mau dihapus soalnya kebutuhan alilah hampir semuanya belinya di ttshop ðŸ¥¹,Positif,2
Baru keracunan tiktok shop setelah isu mau di hilangkan. Harga somethinc &amp  skintific jauh bgt dari toko oren! Bye bye frugal living ðŸ˜ƒðŸ˜ƒðŸ˜ƒ,Positif,2
Klo tiktok shop bisa d berhentiin pinjol ama judol juga bisa dongg ðŸ¤­,Netral,1
cara dapetin vc gratong di tiktokshop gmn deh,Positif,2
"Tiktok shop ini mang problematik. Contoh, kamu buat konten yg rata2 views ribuan bahkan puluhan ribu, tapi begitu satu video kamu sematkan link dagangan dr lapakmu sendiri sama Tiktok bener2 ditutup"" views 0, bahkan followermu aja gak dikasih liat videonya."";2;positif,,,,,,,,,,,,,,,",Positif,2
Tiktok shop dihapus. Aneh pisan.,Negatif,0
Dilarangnya Tiktok shop apakah persaingan bisnis? Ingat gak foto saat bahas Tiktok shop bersama pejabat di negeri ini. Disitu ada Wishnutama juga yang notabene komisaris GoTo. ðŸ‘€ #tiktokshop,Netral,1
"Bapak gua baru tau nonton tiktok kan, eh dia tiap lewat live shop checkout dong, minta gua ðŸ˜ŠðŸ˜Š",Positif,2
Hapus Tiktok shop berani. Hapus korupsi berani gak?,Netral,1
"Pusing bgt jobless ditmbah info katanya tiktokshop mau tutup, gatau gue cari duit kemana lagi anjir pusing",Positif,2
kominfo drpd blok tiktok shop sama gdocs mending lu urusin nomor nomor penipuan yang neror gw setiap hari pake jutaan nomor berbeda tiap nelfonðŸ¤¬ðŸ˜¡,Negatif,0
Masalah : jalanan macet. Solusi : perluas gage. Masalah : beras mahal. Solusi : import dr negara yg jual beras murah. Masalah : toko tanabang sepi. Solusi : stop tiktok shop.,Negatif,0
Tiktok shop terakhir tutup kapan sih? Fyp gw isinya live tiktok shop dari negara lain yg gak ada keranjang kuningnya... kayaknya yg tutup cuma yg di Indo doang ya,Negatif,0
Selalu Mas paket langganan emak mengganggu tidur siang yang jarang sekali dilakukan ini. Tiktok shop segera dihapus deh biar My Emak nggak belanja COD mulu. Capek yang nerima paket kadang masih di kamar mandi Mas nya teriak-teriak mulu ðŸ˜‚,Negatif,0
Tokopedia dan shopee sebenarnya ada menu jualan live di aplikasi mereka. Apakah bisa disebut E-commerce merangkap sosial media? Bedanya dengan tiktok shop ya tiktok dianggap sosial media merangkap e-commerce ðŸ˜„ #tiktokshop,Positif,2
Adakah yang di sini punya teman atau kenalan yang pernah berjualan di Tiktok Shop? Ada seorang teman wartawan ingin mewawancarai mereka yang jualan di Tiktok dan kena dampak larangan jual beli di platform tersebut. Let me know via DM. Thank you.,Positif,2
Plarangan TikTokShop adalah  Kambing hitam atas ktdkmampuan Menkop dan Mendag  Fenomena ini mnjdi perhatian RRC yg selalu mendukung ekonomi Indonesia  Kampanye utk melarang TTS adalah kampanye AS melawan perdagangan RRC.   Kepentingan bisnis barat adalah akar persoalan bagi kita!,Negatif,0
"Klo tiktok shop ditutup, dikira Tanah Abang langsung Rame, kan siapa tau yg Rame Tanah Adeknya dulu",Positif,2
"Kalo tiktok shop tutup, ntar gue beli basreng harga murah dimana lagi?? E-commerse yg lain sdh tidak ramah gratis ongkir ðŸ¥²",Positif,2
"Gak tau sih keputusan pemerintah tntang tiktok shop tutup tuh bener atau salah, setidaknya udah ambil keputusan. Berarti kita gak dicuekin. Faktanya emang pasar tuh sepi bgt ðŸ¥²",Negatif,0
"Kata arief muhammad jualan tiktokshop impor dari china, hpp celana jeans bisa 4000 per satuan anyeng.",Netral,1
"Kalo tiktokshop ditutup, tiktok series kena juga gak?",Netral,1
ini pemerintah ga mau nutup pinjol aja drpd tiktokshop,Netral,1
Seriusan tiktok shop mo dihapus? Serius nih?? Mau nyetok cushion dulu pliss bentaran nunggu gajiaaannn,Negatif,0
Kenapa ya capres gada yg programnya ke pelatihan digital marketing gitu buat umkm/pedagang  Malah tiktok shop yg di acak acak ðŸ™ƒ Programnya bansos melulu hm,Negatif,0
"itu tiktok shop mau tutup, gue belum presentasi kti gue bjir",Netral,1
tiktokshop mah jangan dilarang dagang. seru kali dapet harga murah pas live.,Positif,2
"Emang kalo tiktok shop ditutup itu akan jadi solusi ya? Apa tanah abang juga akan rame lagi? Kalo menurut gw pribadi si mustahil. Toh penurunan penjualan disana karena minat orang orang udah mulai berkurang kok, lebih memilih belanja di E-comerce yang lebih simpel.",Negatif,0
Jadi sebenernya tiktok shop itu dilarang grÂ² pedagang offline gak laku ato hanya grÂ² pajak y???,Netral,1
"Daripada pemerintah nutup tiktok shop mending fokus berantas judi online sumpah... Itu dana 200T nguap begitu aja, kasih edukasi ke masyarakat untuk bisa beli ke sesamanya, jadi dari tiktok shop bisa dijual lagi ke daerah2 yg lebih kecil",Positif,2
Tiktok harusnya bukan di-banned karena shop nya.  Tapi karena melakukan auto translate dari Nasi Padang jadi Field Rice.,Netral,1
gara-gara tiktokshop mau di hapus kok gue jadi impulsif beli bnb ya.  ðŸ˜­,Netral,1
"Tiktok Shop dilarang?  Setelah baca informasi yg beredar pemerintah melarang tiktok shop tempat berjualan,  Ini solutif atau solatif untuk membungkus kabel bocor,  Apakah setelah dilarangnya Tiktok Shop pasar tanah abang akan rame seperti sebelum covid19?"";2;positif,,,,,,,,,,,,,,,",Netral,1
gue kayanya harus stop liat tiktok shop live t____T udh boros banget,Positif,2
tiktok shop di amerika ada juga ga ya?,Netral,1
Tiktok shop vs pemerintah siapa yang kalah ? Kita yang bocil nonton dari jauh saja   Bocil main nya dengan A.I saja  Semua dedemit / kalong tdk ada yang berminat urusan regulator  â˜ºï¸ðŸ«¶,Negatif,0
ih itu beneran tiktokshop mau diapus?!??!?!?!,Positif,2
"Siapa yang belum pernah belanja di Tiktok Shop? â˜ï¸"" Siapa yang suka jajan dari Grup FB warlok? ""â˜ï¸""  Bjir, gw berasa si paling penyelamat bangsa! ðŸ˜…"";2;positif,,,,,,,,,,,,,,,",Positif,2
Ini lama lama lemari gue isinya taka semua gara gara di tiktok shop murah bgt,Positif,2
please kalau tiktok shop tutup kalau gue mo beli bh lagi dimana?,Netral,1
Siapa yang punya freeong sama potongan tiktok shop ðŸ˜­,Netral,1
btw persoalan tiktokshop ditutup ini bakal jadi fenomenal bgt kalo dijadiin skripsi. TAPI. mahasiswa biasa2 apalagi kayak aku mah tujuan skripsi bener2 100% rill buat lulus ajðŸ˜”ðŸ™ðŸ» bonusny lulus cepet ðŸ˜”ðŸ˜”ðŸ˜”ðŸ™ðŸ»ðŸ™ðŸ»ðŸ™ðŸ»,Positif,2
"alasan kenapa masyarakat meninggalkan kebiasaan belanja di pasar tanah abang, karena ada e-commerce yang harganya lebih murah drpd beli offline. kemudian kenapa orang2 beralih dari shopee, tokoopedia, lazada ke tiktok shop ya karena di TS pembeli ga dikenakan biaya handling fee..",Netral,1
"semurah apapun harga di tiktokshop, tetap co di shopee karena ongkirnya lebih murah dr tiktokshopðŸ˜Œ",Positif,2
njir tiktok shop jgn dulu tutup gue belum beli hoodie incaran di live tiktokðŸ˜­,Positif,2
"@koyaltg Kayak ngak tahu saja ini permainan apa? Lha emang tiktok shop, terus Tanah Abang ramai? Ngak Juga tetep saja sepi, dasar Menterinya sesuai namanya...",Negatif,0
"@ekokuntadhi1 Daya beli masyarakat yg turun gara2 korupsi rejim kontol, koq tiktok shop yg ditutup?? ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£",Negatif,0
kalian tutup tiktok shop pun  gak akan bikin tanah abang rame lagi  ayooo taruhan.....,Netral,1
Tiktok Shop bikin umkm bangkrut ? . Gojek &amp  Grab bikin ojek bangkrut  Sosmed bikin media bangkrut. Email bikin pos surat bangkrut. HP bikin yellowpages bangkrut. Lampu bukin usaha lilin bangkrut Mobil bikin kereta kuda bangkrut . Teknologi akan selalu berkembang,Positif,2
"@jouevrard betul, mau obral thrift sebelum tiktokshop ditutup owi.",Positif,2
@kumparan seller indo nya ga kompak.. ada yg pro dan ada yg kontra..  seller yg kaya ga mau tiktok shop di tutup .  seller yang baru merintis mau tiktok shop di tutup.. . ujung2 nya yg menang yg banyak duit,Positif,2
 @iswahyudi_kiki @tifsembiring @khoolid Jadi penyetopan tiktok shop ini karena perizinan?  Karena algoritmanya yg dipakai oleh china?  Atau karena sepi-nya pedagang offline...?,Negatif,0
@yoeandha01 @iswahyudi_kiki @tifsembiring @khoolid Perizinan kan issue yang dijadiin dasar sama pemerintah. Kalo algoritma itu gara2 bnyak youtuber indo yg ngangkat ini jd masalah. Kalo sepinya pedagang offline harusnya gak kena pengaruh tiktok shop ini.,Positif,2
"@ekokuntadhi1 Suka pada salah kaprah ya.  Biasa digoreng. Awalnya kan Tiktok bukan buat jualan.  Tp buat kreatif anak2  yg memang punya bakat kaya nari, nyanyi dan lucu2an. Tp kesini2 nya bablas. Stuju sih tiktok shop nya di hapus. Kalo mau belanaja ya di Shopee kan ada shopee live.",Positif,2
"@sosmedkeras Ini sih sebernya yg bkin org tu lebih memilih belanja online ketimbang dtang lsng ke toko atau penjualnya, jd klo tiktok shop d tutup gegra matikan umkm itu slah, bnerin dlu fasilitas yg ada di sekitran umkm, d pasar tradisional jga parkir jdi kang palak.",Negatif,0
"@txtdarionlshop Kalau ternyata tiktok shop di blokir dan masih sepi, ya memang habit sudah berubah. Sy karyawan retail besar di indonesia, memang sejak pandemi habit berubah dan sulit kita balik seperti pencapaian 2019",Negatif,0
"@javafeeds @iswahyudi_kiki @tifsembiring @khoolid Oke...  Berarti kalo perizinan kelar, bisa jalan lagi tiktok shop  Dan kalo dipostingan ini ada yg bahas2 soal algoritma artinya gak nyambung karena kalo izin kelar, tiktok shop jalan ya gak bisa dikontrol soal algoritma ini...",Positif,2
"@txtdarionlshop Tiktok shop di tutup gaakan bikin tanah abang rame lagi kalo gini mah, harusnya jgn di tutup tp harga nya harus bersaing dengan sehat dan barang2 import china yg murah2 di pajakin biar harga nya sama dg yg disini",Positif,2
"@ekokuntadhi1 Daya beli masyarakat yang merosot drastis tapi Tiktok Shop yang disalahkan. Kenapa nggak disalahkan macet, tarif parkir yang mencekik dan preman yang berkeliaran tak terkendali.   Tolol.",Negatif,0
"@tifsembiring Bapak pak mantan menteri, kok ngga paham soal Masalah Tiktokshop ini? Ada Predatory pricing , ada arah Monopoli dagang , dan Algoritma yg bisa diatur tiktokshop",Netral,1
barang di tiktok shop yg murah itu kualitasnya emg begitu ato w aja yg lg badluck (?),Positif,2
"tiktok shop akan diberhentikan.""  bunda: *beli gamis, beli celana, beli bantal*"";1;netral,,,,,,,,,,,,,,,",Netral,1
"@Araghutama yg harusnya salah siapa, eh yg kena tuduh tiktok shop ðŸ˜…  emang hobinya playing victim",Negatif,0
TikTok Shop diminta untuk mengurus izin sebagai e-commerce apabila tetap ingin melakukan transaksi di platformnya.  #tiktok #tiktokshop #ecommerce #socialcommerce #mendag,Netral,1
jualan poppers laku ga ya? banyak yg murah di tiktokshopðŸ˜…,Positif,2
"gwencana beneran kalo tiktok shop dihapus, mana udah sempro dan topik skripsiku tiktok shop joh",Positif,2
"Kalau tiktok shop bisa ditutup gitu, seharusnya gojek bisa dong. Parah banget tuh mereka mainnya dan cukup terang-terangan.",Negatif,0
Ini tiktok shop bener-bener udah ditutup apa yah?? Udah beberapa hari cosrx id sama sociolla gak jualan liveðŸ˜®â€ðŸ’¨,Positif,2
@AMutacho @ecilox @gerbongbagasi @kumparan Apakah ada bukti algoritmanya?. Atau emang shop china yg plagiat produk indo yg laris?. Ini dua hal yg berbeda. Mayoritas algoritma sosmed kan yg laku biasanya naik. Sy nyoba jualan di shopee sama tiktok. Cuma di tiktok bisa trjual kalo di shopee susah bersaih dg pemain lama.,Positif,2
Apa sih yang bikin tiktok shop lebih rame dari shopee? Padahal tiktok shop cuma medsos yang masih baru didunia e-commerce,Positif,2
"@tifsembiring @BambangAdiYusw1 Satu kampung saya langsung kena dampaknya pak ,gara2 tiktok shop ditutup,",Negatif,0
gais ada yang punya tiktok shop? itu jadi ditutup engga yaa?,Negatif,0
@lovingjens23 sering liat di tiktok shop tau,Netral,1
ini harga di tiktok shop pada 100 itu beneran gak sih? ðŸ˜°,Negatif,0
tiktok shop oke apa ngga nih ?,Positif,2
@Zizou_Zidane05 @tifsembiring Saya pedagang kecil dari daerah. Tepatnya Ternate. Justru kita2 disini terbantu dgn adanya tiktok shop. Jdnya ga perlu lg buang ongkos banyak utk beli barang grosiran ke ibukota buat dijual lagi. Apalagi sejak tiket pesawat naik gila2an. 2 taon ga pernah lagi ke ibukota.,Positif,2
gue ga ngerti kenapa orangÂ² mempermasalahkan tiktok shop tapi instagram shop ga padahal dengan adanya sosial media masyarakat luas jadi tau tentang toko lo dan ga bergantung sama konsumen yang ituÂ² aja,Positif,2
@winddskyy_ kalo diliat dr tweet yang lu quote sebenernya ada akar masalah yang lain yang bikin TA sepi selain krn tiktok yaâ€¦ Nutup tiktokshop doang jg kayanya gamungkin ngembaliin TA serame dulu kalo masalah2 lainnya jg ga dibenahin,Negatif,0
@winddskyy_ tp memang tiktokshop bener2 ngebuka jalur perdangangan ilegal dr luar sih.. parahâ€¦,Negatif,0
@sbtcon Nitip nder aku juga baru mau nyoba buka TikTok shop.. ðŸ™ðŸ»ðŸ¥¹,Netral,1
@ayuwbw1 ternyata lebih murah di tiktokshop kalo ngeliveðŸ˜Œâ˜ðŸ»,Netral,1
"Terlumayan, sepatu sekolah Tomkins dpt 90rb di tiktok shop. Kenape pake mau ditutup sih, duileeee.",Negatif,0
"Semenjak masalah tiktok shop, akun dengan keranjang kuning &amp  iklan tiktok shop semakin banyak. Jadi aneh fyp aing.",Positif,2
"@tifsembiring Yang jadi masalah adalah daya beli masyarakat yg rendah Kenapa rendah? Dengan masifnya PHK saat ini apakah masih perlu bertanya kenapa daya beli rendah? Banyak PSN tapi serapan tenaga kerja minim,karena tenaga kerjanya pun diimport  TikTok shop ditutup? Ga akan ngaruh signifikan",Netral,1
@relaxited Tiktok shop masih ada aja udah anehðŸ˜­  Belom dibanned ya?,Negatif,0
@gigiyaaa jne ajaa. kalo belanja di toko oren better shopee express. yg di tiktokshop nih yg gabisa milih,Positif,2
"@OzanBung3 @txtdarionlshop Ya memang boleh kok tiktok shop.. asalkan.. aplikasinya tidak jadi satu sama aplikasi medsosnya, harus dipisah.. tiktok shop aplikasi sendiri nanti izinnya ya make izin ecommerce",Negatif,0
@orcgfnc Tiktok shop udh tutup lagi,Negatif,0
Aku setuju tiktok shop ditutup,Negatif,0
@Mandriekap Tiktok shop mao ditutup jdi kemungkinan besar gabakal dilanjut gw wkwkwk,Positif,2
"@detikfinance Bagi kami yang di pelosok daerah dan tidak punya kendaraan ekonomi yang minim tiktok shop sangat membantu ..tidak harus pergi kepusat kota ,coba lebih bijaksana ,merata dan saling menguntungkan ðŸ˜ŠðŸ™",Positif,2
@fatuilumine iyaa mumpung murah2 di tiktok shop jadi aku ambil banyak hehe,Positif,2
"Tanpa regulasi yang tepat, platform seperti TikTok Shop bisa membuka peluang untuk persaingan pasar sempurna yang, pada akhirnya, bisa merugikan UMKM. Perlu diingat, tidak semua UMKM memiliki sumber daya untuk bersaing dalam platform digital yang dinamis dan kompetitif.",Positif,2
"@ourfavactuary tiktok shop emang problematik sih imo. cuman kek kurang mateng aja kalo mau implementasiin itu. cuz i don't see any real effort buat memajukan umkm. kurang riset maybe, tapi daripada menolak yang emang udah jalan, better fokus mengimplementasikan industrialisasi gasih",Positif,2
@opcwife via tiktokshop atau Bukalapak kak get 360k,Netral,1
"Jnt cepet bgt deh.. beli paket tiktokshop kmrn dari jepara, hari ini sampe rumahðŸ˜­ðŸ‘ðŸ»",Positif,2
@tifsembiring Dipisah medsos dan online shop! Bikin lagi tiktok shop!!! Benci bgt gw liat medsos jualan live!,Negatif,0
korban tiktokshop,Negatif,0
"@ourfavactuary oke kesimpulan, aku jadi gapapa dengan hilangnya tiktok shop (lebib sering shopee juga sih wkwk), but still kalo cuman dengan regulasi ini tanpa dibarengi effort memajukan, gak banget. tapi jujur trust issue sih sama pemerintah karena biasanya gak ada follow up yang jelas ðŸ« ",Positif,2
Kenapa sih tiktok shop nggak ada gratis ongkir lagi?? Gua kan mau belanjaaa,Negatif,0
Tiktok shop ini emang ugal2an bgt vouchernya. Barusan beli tisu 6 pcs hrganya 100 rupiahðŸ™ƒ,Positif,2
"Tiktop shop dah mahal kan sekarang. Aku compare tiktok &amp  shopee, shopee murah lagi. Tiktok tak banyak voucher dah.",Positif,2
"@airdrop092024 @lagidibuat @tifsembiring @Dzyco Brarti tiktok harus perbaharuin izinnya, OL shop bukan cuman hijau oreng doang. Klo ada transaksi jual beli mana non ppn mau nya",Netral,1
"Indonesia haramkan tiktokshop sbb ramai sellers tidak ada etika dlm berniaga..buang harga giler2 sampai merosakkan pasaran kt sana, seller kecil tkleh berniaga ramai lingkup. Situasi sama jgk berlaku kt Malaysia, harap gov fikir apa nk buat sebelum lebih parah",Negatif,0
"@kompascom Setuju dgn stop impor ilegal, tapi gk setuju dgn pernyataan ttg tiktokshop. Di negaraÂ² lain pun banyak yg melarang aplikasi tiktok msk ke negaranya krn mau melindungi warga nya. Itulah knp tiongkok melarang facebook &amp  wa msk ke negara mrk. Krn pemerintah tiongkok tau bahaya nya",Negatif,0
